subject_id,rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,gender,age,language,country,sampling,turkcode,status,nb_of_run,responses,question_order,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
23,2380.9999999939464,img/inst_1.png,0.0,image-button-response,16,275679,0.0-0.2-0.2,male,32,english,United States of America,Right,R563103957340gxrw,,,,,,,,,,
23,,img/inst_2R.png,,causal-graph1,17,286063,0.0-0.2-1.2,male,32,english,United States of America,Right,R563103957340gxrw,inactive,,,,,,,,,
23,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,18,300191,0.0-0.2-2.2,male,32,english,United States of America,Right,R563103957340gxrw,inactive,1.0,,,,,,,,
23,,img/inst_4R.png,,causal-graph1,19,306043,0.0-0.2-3.2,male,32,english,United States of America,Right,R563103957340gxrw,inactive,,,,,,,,,
23,,"img/inst_5R.png,img/inst_5RB.gif",,causal-graph1,20,324016,0.0-0.2-4.2,male,32,english,United States of America,Right,R563103957340gxrw,inactive,1.0,,,,,,,,
23,1635.999999998603,img/inst_6.png,0.0,image-button-response,21,325656,0.0-0.2-5.2,male,32,english,United States of America,Right,R563103957340gxrw,,,,,,,,,,
23,20369.999999995343,,,survey-multi-choice,22,346034,0.0-0.2-6.2,male,32,english,United States of America,Right,R563103957340gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
23,2845.000000001164,img/inst_8.png,0.0,image-button-response,23,348881,0.0-1.0,male,32,english,United States of America,Right,R563103957340gxrw,,,,,,,,,,
23,26781.99999997741,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,24,388594,0.0-2.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,Chain,Long,,,,node3
23,11929.000000003723,"img/branch_RTSS.png,img/branch_RTSS.gif",,causal-graph1,25,408133,0.0-3.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Short,State,Top,,node7
23,12471.000000019558,"img/branch_RBLS.png,img/branch_RBLS.gif",,causal-graph1,26,428034,0.0-4.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Long,State,Bottom,,node10
23,12277.000000001863,"img/branch_RE.png,img/branch_RBSE2.gif",,causal-graph1,27,445439,0.0-5.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Medium,node14
23,16205.000000016298,"img/branch_RE.png,img/branch_RTSE3.gif",,causal-graph1,28,466661,0.0-6.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Long,node7
23,14257.000000012342,"img/branch_RE.png,img/branch_RBME2.gif",,causal-graph1,29,485942,0.0-7.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Medium,node12
23,21118.000000016764,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,30,515933,0.0-8.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,Chain,Medium,,,,node5
23,9680.00000002212,"img/chain_R.png,img/chain_RS.gif",,causal-graph1,31,582894,0.0-9.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,Chain,Short,,,,node7
23,16864.000000001397,"img/branch_RE.png,img/branch_RTLE2.gif",,causal-graph1,32,605783,0.0-10.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node3
23,10636.999999987891,"img/branch_RE.png,img/branch_RBSE1.gif",,causal-graph1,33,645793,0.0-11.0,male,32,english,United States of America,Right,R563103957340gxrw,active,2.0,,,AND_Gate,Short,Event,Bottom,Short,node14
23,10121.000000013737,"img/branch_RBMS.png,img/branch_RBMS.gif",,causal-graph1,34,664908,0.0-12.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Medium,State,Bottom,,node5
23,46552.000000025146,"img/branch_RE.png,img/branch_RTLE3.gif",,causal-graph1,35,717009,0.0-13.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Long,node3
23,14086.000000010245,"img/branch_RE.png,img/branch_RTLE1.gif",,causal-graph1,36,740386,0.0-14.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Short,node5
23,12023.999999975786,"img/branch_RE.png,img/branch_RTME1.gif",,causal-graph1,37,758122,0.0-15.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Short,node5
23,15726.999999984399,"img/branch_RE.png,img/branch_RTME3.gif",,causal-graph1,38,781397,0.0-16.0,male,32,english,United States of America,Right,R563103957340gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Long,node5
23,4377.999999996973,img/inst_9.png,0.0,image-button-response,39,785779,0.0-17.0,male,32,english,United States of America,Right,R563103957340gxrw,,,,,,,,,,
23,60858.99999999674,,,survey-text,40,846684,0.0-18.0,male,32,english,United States of America,Right,R563103957340gxrw,,,"{""Q0"":""good,i have learn somthing about detector and gcm ""}",,,,,,,
24,2831.000000005588,img/inst_1.png,0.0,image-button-response,0,2838,0.0-0.0-0.0,male,30,English,United States of America,Right,R568869497920gxrw,,,,,,,,,,
24,,img/inst_2R.png,,causal-graph1,1,4901,0.0-0.0-1.0,male,30,English,United States of America,Right,R568869497920gxrw,inactive,,,,,,,,,
24,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,12211,0.0-0.0-2.0,male,30,English,United States of America,Right,R568869497920gxrw,inactive,1.0,,,,,,,,
24,,img/inst_4R.png,,causal-graph1,3,15748,0.0-0.0-3.0,male,30,English,United States of America,Right,R568869497920gxrw,inactive,,,,,,,,,
24,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,4,27639,0.0-0.0-4.0,male,30,English,United States of America,Right,R568869497920gxrw,inactive,1.0,,,,,,,,
24,1646.999999997206,img/inst_6.png,0.0,image-button-response,5,29285,0.0-0.0-5.0,male,30,English,United States of America,Right,R568869497920gxrw,,,,,,,,,,
24,195684.0000000084,,,survey-multi-choice,6,224977,0.0-0.0-6.0,male,30,English,United States of America,Right,R568869497920gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
24,21445.99999999628,img/inst_8.png,0.0,image-button-response,7,246428,0.0-1.0,male,30,English,United States of America,Right,R568869497920gxrw,,,,,,,,,,
24,11789.000000047963,"img/branch_RE.png,img/branch_RBSE1.gif",,causal-graph1,8,327709,0.0-2.0,male,30,English,United States of America,Right,R568869497920gxrw,active,3.0,,,AND_Gate,Short,Event,Bottom,Short,node14
24,17526.00000001257,"img/branch_RE.png,img/branch_RBSE3.gif",,causal-graph1,9,349031,0.0-3.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Long,node13
24,19515.00000001397,"img/branch_RE.png,img/branch_RBLE3.gif",,causal-graph1,10,372484,0.0-4.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Long,node9
24,20394.99999996042,"img/branch_RE.png,img/branch_RBME3.gif",,causal-graph1,11,395611,0.0-5.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Long,node11
24,18170.00000004191,"img/branch_RE.png,img/branch_RBME1.gif",,causal-graph1,12,418798,0.0-6.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Short,node12
24,9774.999999965075,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,13,432289,0.0-7.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,Chain,Medium,,,,node5
24,14875.0,"img/branch_RE.png,img/branch_RBLE1.gif",,causal-graph1,14,451748,0.0-8.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Short,node10
24,15874.00000001071,"img/branch_RE.png,img/branch_RTLE2.gif",,causal-graph1,15,471951,0.0-9.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node11
24,14417.000000015832,"img/branch_RE.png,img/branch_RBME2.gif",,causal-graph1,16,489246,0.0-10.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Medium,node12
24,11286.999999952968,"img/branch_RE.png,img/branch_RTSE2.gif",,causal-graph1,17,505807,0.0-11.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node7
24,9946.999999985565,"img/branch_RTSS.png,img/branch_RTSS.gif",,causal-graph1,18,518560,0.0-12.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Short,State,Top,,node15
24,9461.000000010245,"img/chain_R.png,img/chain_RS.gif",,causal-graph1,19,533631,0.0-13.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,Chain,Short,,,,node5
24,14300.999999977648,"img/branch_RTMS.png,img/branch_RTMS.gif",,causal-graph1,20,550924,0.0-14.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node3
24,12525.000000023283,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,21,566101,0.0-15.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,Chain,Long,,,,node5
24,12575.000000011643,"img/branch_RBLS.png,img/branch_RBLS.gif",,causal-graph1,22,581450,0.0-16.0,male,30,English,United States of America,Right,R568869497920gxrw,active,1.0,,,AND_Gate,Long,State,Bottom,,node10
24,5175.999999977647,img/inst_9.png,0.0,image-button-response,23,586626,0.0-17.0,male,30,English,United States of America,Right,R568869497920gxrw,,,,,,,,,,
24,10027.999999991152,,,survey-text,24,596684,0.0-18.0,male,30,English,United States of America,Right,R568869497920gxrw,,,"{""Q0"":""good survey""}",,,,,,,
25,23657.929999986663,img/inst_1.png,0.0,image-button-response,0,23663,0.0-0.0-0.0,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,,img/inst_2R.png,,causal-graph1,1,33952,0.0-0.0-1.0,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,43832,0.0-0.0-2.0,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,,img/inst_4R.png,,causal-graph1,3,49112,0.0-0.0-3.0,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,4,69559,0.0-0.0-4.0,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,8120.5800001043835,img/inst_6.png,0.0,image-button-response,5,77681,0.0-0.0-5.0,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,20398.69000017643,,,survey-multi-choice,6,98083,0.0-0.0-6.0,male,28,english,United States of America,Right,R562633627520gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
25,6816.7750001885,img/inst_7.png,0.0,image-button-response,7,104901,0.0-0.0-7.0-0.0,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,4157.064999919385,img/inst_1.png,0.0,image-button-response,8,109061,0.0-0.1-0.1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,,img/inst_2R.png,,causal-graph1,9,111072,0.0-0.1-1.1,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,10,120432,0.0-0.1-2.1,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,,img/inst_4R.png,,causal-graph1,11,135164,0.0-0.1-3.1,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,12,155312,0.0-0.1-4.1,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,8907.869999995455,img/inst_6.png,0.0,image-button-response,13,164222,0.0-0.1-5.1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,34768.880000105135,,,survey-multi-choice,14,198992,0.0-0.1-6.1,male,28,english,United States of America,Right,R562633627520gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
25,9150.750000029802,img/inst_7.png,0.0,image-button-response,15,208145,0.0-0.1-7.1-0.1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,14798.219999996943,img/inst_1.png,0.0,image-button-response,16,222945,0.0-0.2-0.2,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,,img/inst_2R.png,,causal-graph1,17,236599,0.0-0.2-1.2,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,18,254761,0.0-0.2-2.2,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,,img/inst_4R.png,,causal-graph1,19,264252,0.0-0.2-3.2,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,20,292702,0.0-0.2-4.2,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,9737.629999872297,img/inst_6.png,0.0,image-button-response,21,302441,0.0-0.2-5.2,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,182857.98499989323,,,survey-multi-choice,22,485302,0.0-0.2-6.2,male,28,english,United States of America,Right,R562633627520gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
25,2857.2100000455976,img/inst_7.png,0.0,image-button-response,23,488161,0.0-0.2-7.2-0.2,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,2778.634999878704,img/inst_1.png,0.0,image-button-response,24,490941,0.0-0.3-0.3,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,,img/inst_2R.png,,causal-graph1,25,492281,0.0-0.3-1.3,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,26,503465,0.0-0.3-2.3,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,,img/inst_4R.png,,causal-graph1,27,505186,0.0-0.3-3.3,male,28,english,United States of America,Right,R562633627520gxrw,inactive,,,,,,,,,
25,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,28,518601,0.0-0.3-4.3,male,28,english,United States of America,Right,R562633627520gxrw,inactive,1.0,,,,,,,,
25,1388.2849998772144,img/inst_6.png,0.0,image-button-response,29,519991,0.0-0.3-5.3,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,48938.400000100955,,,survey-multi-choice,30,568932,0.0-0.3-6.3,male,28,english,United States of America,Right,R562633627520gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
25,4166.995000094174,img/inst_8.png,0.0,image-button-response,31,573101,0.0-1.0,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,18989.885000046346,"img/chain_R.png,img/chain_RS.gif",,causal-graph1,32,597002,0.0-2.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,Chain,Short,,,,node8
25,20981.785000069067,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,33,621642,0.0-3.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,Chain,Long,,,,node7
25,20115.035000024363,"img/branch_RE.png,img/branch_RTME1.gif",,causal-graph1,34,659152,0.0-4.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Short,node6
25,22290.404999861494,"img/branch_RE.png,img/branch_RTSE1.gif",,causal-graph1,35,684879,0.0-5.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Short,node14
25,27708.889999892563,"img/branch_RTLS.png,img/branch_RTLS.gif",,causal-graph1,36,719271,0.0-6.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Long,State,Top,,node5
25,11044.220000039784,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,37,735722,0.0-7.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,Chain,Medium,,,,node6
25,17199.63499996811,"img/branch_RE.png,img/branch_RTME3.gif",,causal-graph1,38,755480,0.0-8.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Long,node14
25,9377.889999886977,"img/branch_RBSS.png,img/branch_RBSS.gif",,causal-graph1,39,767865,0.0-9.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Short,State,Bottom,,node14
25,19781.759999925267,"img/branch_RE.png,img/branch_RBME2.gif",,causal-graph1,40,791581,0.0-10.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Medium,node15
25,18271.734999958422,"img/branch_RE.png,img/branch_RBSE3.gif",,causal-graph1,41,838571,0.0-11.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Long,node14
25,20430.93999987468,"img/branch_RE.png,img/branch_RTSE2.gif",,causal-graph1,42,864011,0.0-12.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node15
25,10861.404999857768,"img/branch_RBMS.png,img/branch_RBMS.gif",,causal-graph1,43,881481,0.0-13.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Medium,State,Bottom,,node6
25,17469.375000102445,"img/branch_RE.png,img/branch_RBLE1.gif",,causal-graph1,44,904588,0.0-14.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Short,node5
25,21301.55500001274,"img/branch_RE.png,img/branch_RBLE3.gif",,causal-graph1,45,930390,0.0-15.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Long,node13
25,33096.344999969006,"img/branch_RE.png,img/branch_RTLE2.gif",,causal-graph1,46,967157,0.0-16.0,male,28,english,United States of America,Right,R562633627520gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node12
25,18718.869999982417,img/inst_9.png,0.0,image-button-response,47,985878,0.0-17.0,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,,,
25,21192.989999894053,,,survey-text,48,1007078,0.0-18.0,male,28,english,United States of America,Right,R562633627520gxrw,,,"{""Q0"":""nice survey""}",,,,,,,
26,33297.63499999535,img/inst_1.png,0.0,image-button-response,0,33310,0.0-0.0-0.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,,img/inst_2R.png,,causal-graph1,1,48537,0.0-0.0-1.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,78312,0.0-0.0-2.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,,img/inst_4R.png,,causal-graph1,3,112867,0.0-0.0-3.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,4,131747,0.0-0.0-4.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,11240.465000009863,img/inst_6.png,0.0,image-button-response,5,142991,0.0-0.0-5.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,70500.49999999464,,,survey-multi-choice,6,213502,0.0-0.0-6.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
26,7611.335000023246,img/inst_7.png,0.0,image-button-response,7,221120,0.0-0.0-7.0-0.0,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,4708.585000014864,img/inst_1.png,0.0,image-button-response,8,225835,0.0-0.1-0.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,,img/inst_2R.png,,causal-graph1,9,232056,0.0-0.1-1.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,10,259660,0.0-0.1-2.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,,img/inst_4R.png,,causal-graph1,11,261883,0.0-0.1-3.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,12,282559,0.0-0.1-4.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,2987.480000010692,img/inst_6.png,0.0,image-button-response,13,285550,0.0-0.1-5.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,50378.924999997245,,,survey-multi-choice,14,335935,0.0-0.1-6.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
26,10690.57000000612,img/inst_7.png,0.0,image-button-response,15,346632,0.0-0.1-7.1-0.1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,951.6650000005028,img/inst_1.png,0.0,image-button-response,16,347588,0.0-0.2-0.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,,img/inst_2R.png,,causal-graph1,17,351833,0.0-0.2-1.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,18,359816,0.0-0.2-2.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,,img/inst_4R.png,,causal-graph1,19,362123,0.0-0.2-3.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,20,375317,0.0-0.2-4.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,1646.7200000188311,img/inst_6.png,0.0,image-button-response,21,376968,0.0-0.2-5.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,28966.344999993453,,,survey-multi-choice,22,405941,0.0-0.2-6.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" Some detectors are not clickable""}","[0,1,2,3]",,,,,,
26,2672.7200000023004,img/inst_7.png,0.0,image-button-response,23,408619,0.0-0.2-7.2-0.2,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,2204.6700000064448,img/inst_1.png,0.0,image-button-response,24,410828,0.0-0.3-0.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,,img/inst_2R.png,,causal-graph1,25,411599,0.0-0.3-1.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,26,418115,0.0-0.3-2.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,,img/inst_4R.png,,causal-graph1,27,419468,0.0-0.3-3.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,28,433852,0.0-0.3-4.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,1435.1449999958277,img/inst_6.png,0.0,image-button-response,29,435291,0.0-0.3-5.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,41464.21000000555,,,survey-multi-choice,30,476762,0.0-0.3-6.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
26,1668.0599999963306,img/inst_7.png,0.0,image-button-response,31,478436,0.0-0.3-7.3-0.3,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,1807.9150000121444,img/inst_1.png,0.0,image-button-response,32,480247,0.0-0.4-0.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,,img/inst_2R.png,,causal-graph1,33,489283,0.0-0.4-1.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,34,511262,0.0-0.4-2.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,,img/inst_4R.png,,causal-graph1,35,522617,0.0-0.4-3.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,,,,,,,,,
26,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,36,546366,0.0-0.4-4.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,inactive,1.0,,,,,,,,
26,7332.714999996823,img/inst_6.png,0.0,image-button-response,37,553702,0.0-0.4-5.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
26,40152.71499997471,,,survey-multi-choice,38,593861,0.0-0.4-6.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
26,4200.270000001183,img/inst_7.png,0.0,image-button-response,39,598066,0.0-0.4-7.4-0.4,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,,,
